borrower_id,age,monthly_income,credit_score,loan_amount,interest_rate,loan_tenure_months,days_past_due,number_of_missed_payments,contact_response_rate,prior_collection_attempts,customer_tenure,emi_amount,last_payment_amount,outstanding_balance,recovered,debt_to_income_ratio,payment_behavior_score,delinquency_index,employment_status_Retired,employment_status_Self-Employed,employment_status_Unemployed,preferred_contact_channel_Phone,preferred_contact_channel_SMS,preferred_contact_channel_WhatsApp,region_East,region_North,region_South,region_West,repayment_status_Defaulted,repayment_status_Late
BRW-01339,-0.320710499973738,0.43666338014443484,0.24014990368519135,-0.388161383365876,0.714689121179006,0.2360006986120321,-1.002772701337117,-0.8024136848061495,-0.5174644286484329,0.0044585364549993185,1.315751519486092,-0.5287789844182772,-0.14249531634352963,-0.2616512245403953,1,-0.38413531443370297,1.1203631508900962,-1.1151001956888478,False,False,False,False,False,False,False,False,False,True,False,True
BRW-01340,0.9203691690582868,0.1657785978461395,0.6791234839949815,0.3145189821425469,-1.5453934235992113,-0.3873503278328495,-0.40537171229781543,0.5507291226241195,-1.602349031048769,0.9464028579337439,0.30930205073621286,-0.1820460382561555,-0.30144977090951414,0.5189129203616867,1,0.1283690408299442,-1.3009189476519005,0.5762154655745463,False,False,False,False,False,True,True,False,False,False,False,True
BRW-01341,1.5409090035742992,-2.41416184017672,0.008121011235730861,0.04847096344444138,1.473672065320945,0.2360006986120321,3.3195991605354767,-0.5317851233200958,-0.26219746337776567,0.0044585364549993185,0.5105919444861887,-0.37608341497105857,-0.042160901515360984,-0.09265446551585023,1,2.7910805139536463,0.9681822471773278,1.5553982168323,True,False,False,False,True,False,False,False,False,False,True,False
BRW-01342,-0.47584545860274113,-0.6854192981077235,-1.277444473957226,1.6987337236488878,-0.13916669098067488,-1.010701354277731,0.03389372081931805,-0.2611565618340419,-0.07074723942476499,1.2603842984266589,-1.1859943028350362,1.5430735372110354,1.184647433175445,2.5224786306202223,1,2.1474276074458984,0.14996884707830913,0.4285288109426945,False,False,False,False,False,False,False,False,False,True,False,True
BRW-01343,1.6960439622033023,-0.4856681907366146,-0.9199945585621111,-0.03901979928514365,-1.2923991088852316,-1.322376867500172,-0.5635072682199834,-0.8024136848061495,-0.9641816178721007,0.0044585364549993185,0.7981489355575828,1.4332854387940936,0.26152079015831986,-0.2967266682022102,1,-0.20502003796268253,-0.43696948933583923,-0.8622120884425268,False,False,False,False,False,False,False,True,False,False,False,True
BRW-01344,1.5409090035742992,-1.8894383960734755,0.5160761541656309,1.153659158429738,-0.28042185002931347,-1.322376867500172,-1.002772701337117,1.633243368568335,-0.32601420469543235,1.5743657389195738,-1.4160398956921516,3.090804789032412,3.98227576274423,-0.37800383350064265,1,0.5806843336088907,-0.5262897983718043,1.2519324881367153,False,False,False,True,False,False,False,False,True,False,False,True
BRW-01345,0.8428016897437852,-1.1670982172875826,1.5633416957618445,1.0766794228695344,0.33730593506398665,0.8593517250569137,-0.33508924299907406,-1.614299369264311,-0.9641816178721007,-1.565448666009575,0.8269046346647222,-0.28005051490857247,-0.4909847908059381,0.6304810026331533,1,1.0164664418972114,0.0066072278580864485,-2.005266333195897,True,False,False,True,False,False,False,False,False,False,False,True
BRW-01346,-1.0963852931187537,-1.9961013220269734,-0.34932890415938395,-1.4857743140021493,0.23189163726649514,-1.322376867500172,-0.7919252934408929,1.633243368568335,-0.6450979112837666,0.3184399769479142,0.19427925430765525,-0.5017567876268719,-0.6678765278706545,-0.8958746018449413,0,-0.21783776249585282,-2.208618632497872,0.7906645805194259,False,True,False,False,False,False,True,False,False,False,False,True
BRW-01347,0.22226185522777284,-0.04041925470505324,-1.6913338496778851,-1.4319146530245894,0.23821649513434487,-0.3873503278328495,0.06903495546868874,0.009471999652011922,-0.8365481352367671,0.0044585364549993185,0.05050075877195822,-0.7928763628694905,-0.583708945563812,-0.8645738240845493,1,-0.677392752168527,0.1663792125837562,0.048185097644228334,False,False,True,True,False,False,False,True,False,False,False,True
BRW-01348,-1.6393576483202645,0.8224814469708231,-0.29916049498112224,0.5456484951897734,-0.8707419176952655,-1.322376867500172,-0.10667121777816466,1.633243368568335,-0.19838072206009877,0.632421417440829,-1.0134601081922,2.2370370179127375,0.6907721344557215,-0.14047301843285664,0,-0.3810111410914282,-1.5876688287563112,1.3308335775975677,False,False,True,True,False,False,True,False,False,False,False,True
BRW-01349,-1.0963852931187537,1.1124426885620218,-1.6223522870577753,-0.8377473159577458,0.4406119469055287,-0.3873503278328495,-0.7040722068174662,0.009471999652011922,-1.0279983591897677,-1.565448666009575,-0.03576633854946,-0.5591600408231164,-0.5613878293929734,-0.8949570587253858,0,-0.7670300533346314,-0.8821545758588255,-1.1252157199787007,False,False,False,False,True,False,False,False,False,True,False,True
BRW-01350,-1.0963852931187537,0.41576129389787914,-1.653707542794189,0.5377663169077698,1.3956654849508012,-0.3873503278328495,-0.9500608493630609,-0.2611565618340419,1.5884880348345727,0.632421417440829,0.36681344895049167,0.01943031231487313,0.5804417980932158,0.3234678764225345,0,-0.0578133274132004,1.6734605049315254,-0.42926764883682567,False,False,False,False,False,False,False,False,False,True,False,True
BRW-01351,1.3082065656307946,-0.9717635162969991,1.4002943659324938,-1.2329886973776647,-0.40902729334225296,0.8593517250569137,0.43801791928708084,-0.8024136848061495,0.1207029845282353,0.632421417440829,1.4595300150217891,-0.8147266227520155,-0.7168086132813098,-0.7845088733591006,1,-0.48000112759135516,-0.304392074890621,0.005699895626846259,False,False,True,False,False,False,False,False,True,False,False,True
BRW-01352,-0.47584545860274113,-1.946999340023915,1.419107519374342,-0.3614493729927546,0.43217880308172885,-1.322376867500172,-0.10667121777816466,0.8213576841101734,-1.0918151005074344,-1.565448666009575,-0.007010639442320594,1.0458286669340724,1.6389915985082728,0.44490513535576653,1,2.11461154180298,-0.30057823862646416,-0.2350495824716516,False,False,False,False,False,True,False,False,False,True,False,True
BRW-01353,-1.716925127634766,-1.7706149152867912,-1.2899865762517915,-1.3785280453404247,-0.9107993508583127,0.8593517250569137,0.8948539697288996,1.633243368568335,-0.8365481352367671,1.5743657389195738,-1.3297727983707333,-0.8497643552930723,-0.6900892048840368,-0.9345457096310428,0,-0.4081628052848432,-1.6184893264737603,2.3444091114408208,False,False,True,False,False,True,False,False,False,False,True,False
BRW-01354,0.14469437591327128,-1.2794212579837816,-1.0516866326550482,-0.7583929430506129,-1.5917757146301075,0.2360006986120321,-0.7216428241421515,0.28010056113806575,-0.6450979112837666,0.3184399769479142,-1.6173297894421272,-0.6789120565609359,-0.3813217167256479,-0.14306500051133136,1,0.30104938602886,0.39189346507943423,-0.07927050840791748,True,False,False,False,True,False,True,False,False,False,False,True
BRW-01355,1.5409090035742992,-0.8967215230789618,-0.46847887595775556,-1.4274547482854476,0.27616564234144175,-1.010701354277731,0.08660557279337407,1.362614807082281,0.7588703977049038,0.3184399769479142,-0.8409259135493634,-0.6680435335105608,-0.5570112249980305,-0.939639900307885,1,-0.6350243432976264,-0.6435382939436611,1.1143613577947162,False,True,False,False,True,False,True,False,False,False,False,True
BRW-01356,1.3082065656307946,-0.16266712840259517,-1.4028654969028802,1.618554924678899,-1.5959922865420073,-1.322376867500172,-0.8973489973890049,0.28010056113806575,0.63123691506957,0.3184399769479142,0.9994388293075587,3.641484355257652,2.1986822365269068,-0.4468824452489096,1,-0.38866520654780173,-0.0988356934112661,-0.18042575130644586,False,True,False,False,True,False,False,False,False,False,False,True
BRW-01357,1.4633415242597976,-1.0228750303218346,1.7138469232966296,-0.3683880516244974,0.7568548402980032,0.2360006986120321,-0.6689309721680955,-1.614299369264311,-1.0279983591897677,-0.9374857850237454,-1.1284829046207574,-0.5219392152120325,-0.4627739825297805,0.37838852929108463,1,0.6354784970705741,0.4305501164021645,-1.9061341951553394,False,False,True,True,False,False,False,False,False,True,False,True
BRW-01358,0.14469437591327128,0.33943867706676556,-0.10475790941535804,1.3789912673829647,0.5713256761744177,1.4827027515017952,0.08660557279337407,0.5507291226241195,1.9713884827405732,-0.9374857850237454,-1.1284829046207574,-0.29565026951243145,0.10061298490268622,-0.14404569400403888,1,-0.30142990652171286,1.3294609310764895,-0.014531152952859337,False,False,True,False,True,False,False,False,False,True,False,True
BRW-01359,1.230639086316293,-0.23568348112573448,1.2936864964286876,1.6206026380935452,-0.47649244393264756,0.2360006986120321,0.807000883105473,0.28010056113806575,-0.32601420469543235,1.5743657389195738,-1.4160398956921516,-0.024809767766244658,-0.7276959046899389,0.6070546675175336,1,0.3435822906719844,-1.4712121100265863,1.3834343039048016,False,False,False,False,False,True,False,False,False,False,True,False
BRW-01360,0.9203691690582868,0.008782062882248266,-0.07340265367894445,1.4079014889119732,-0.32891242701615964,0.8593517250569137,-0.6162191201940395,-1.343670807778257,-0.38983094601309926,0.632421417440829,0.07925645787909763,-0.2452044174030075,0.022741380077766032,2.254025485711726,0,1.27022793842754,1.1994866052377842,-0.965390436199026,False,False,False,False,True,False,False,False,True,False,False,True
BRW-01361,-1.561790169005763,1.1461456414483018,0.17116834106508147,-0.16158322920953835,1.4315063462019486,0.8593517250569137,0.6488653271833049,0.5507291226241195,-0.5174644286484329,0.632421417440829,0.3955691480576311,-0.5267913922201929,-0.6106387259265506,0.7856493746227513,1,-0.003589116120889365,-1.2479966920421497,1.037483373191835,False,False,False,False,False,True,False,True,False,False,True,False
BRW-01362,1.0755041276872899,-1.1900688999573565,-0.945078763151242,0.9567885960915581,-1.7140563000751976,-1.010701354277731,0.15688804209211543,-0.8024136848061495,-0.38983094601309926,0.632421417440829,0.7693932364504433,0.9421872484739737,1.8605877396982746,0.05948532361398377,1,0.44983402145459217,1.1743238683575528,-0.1561484930107993,False,True,False,False,False,True,False,True,False,False,False,True
BRW-01363,1.6184764828888007,0.4197078698123918,-0.03577634679524815,-1.201662761636959,0.19815906197129782,-1.010701354277731,-0.5810778855446688,0.8213576841101734,-0.19838072206009877,-0.9374857850237454,1.315751519486092,-0.5073219353290381,-0.4892728979735587,-0.946368186395906,1,-0.7587700236260853,-0.8673046480864042,-0.2168416387499161,False,False,False,False,True,False,False,False,False,True,False,True
BRW-01364,1.6184764828888007,-0.01590350098847487,1.2811443941341223,-1.4048965037536723,1.4525892057614465,-1.010701354277731,1.1584132295991798,1.362614807082281,-0.8365481352367671,-0.6235043445308305,1.373262917700371,-0.6435766546131639,-0.5867495795388913,-1.015692121854704,0,-0.7749729147251451,-1.5641759838961604,1.2944176901540974,False,True,False,False,True,False,False,True,False,False,True,False
BRW-01365,0.5325317724857791,-0.3375823261538568,-0.901181405120263,1.2951410562872359,1.418856630466249,-1.010701354277731,-0.2823773910250181,-0.2611565618340419,-0.6450979112837666,-1.2514672255166601,1.2582401212718133,1.342875121718186,1.8088911787001962,0.8988450101084658,1,0.5988444903948268,0.435996754545298,-0.9188590244657026,False,False,False,True,False,False,False,True,False,False,False,True
BRW-01366,1.1530716070017915,0.8894222205820296,-1.716418054267016,-1.6248593098656055,0.27405735638549156,0.8593517250569137,0.06903495546868874,-1.343670807778257,-0.8365481352367671,1.5743657389195738,0.5393476435933281,-0.8962201119228742,-0.6969642474667768,-1.113369575356534,0,-0.8625950823637826,1.051075500631482,-0.13389433957312283,False,True,False,False,False,False,False,True,False,False,False,True
BRW-01367,0.8428016897437852,0.8831379025059107,-1.007789274624069,1.6245921669335655,-0.43432672481365114,-0.3873503278328495,-0.3175186256743887,0.8213576841101734,-0.9003648765544338,-0.9374857850237454,-1.3010170992635939,0.35060381902469473,0.5385698247606928,2.4012372741395316,0,0.8449113331425475,-0.5380778349615941,-0.06510877440212333,False,False,False,False,True,False,False,False,False,True,False,True
BRW-01368,-0.8636828551752489,-0.9547429008860943,1.287415445281405,0.5881953903286725,-1.4167879802862715,0.8593517250569137,-0.3878010949731301,-0.8024136848061495,-0.38983094601309926,-0.30952290403791555,0.10801215698623703,-0.46904131826807266,-0.5005368347224198,1.767300208814557,0,1.8577949781496967,-0.048445559527383816,-0.9067203953178793,False,True,False,False,False,True,True,False,False,False,False,True
BRW-01369,-0.320710499973738,-0.18523107212607787,-1.7226891054142988,-0.283615055455252,-1.155360521748493,-0.3873503278328495,0.9475658217029557,-1.343670807778257,-0.6450979112837666,-0.9374857850237454,-0.29456763051371465,-0.3850643053087211,-0.2139906987100097,0.32268535697852474,0,0.1304289521371105,0.8620602258293397,-0.7934265232715276,False,True,False,False,False,True,False,False,False,True,True,False
BRW-01370,1.0755041276872899,0.2812830619836293,0.34675777318899753,-1.2442110659307388,0.6029499655136655,0.8593517250569137,-0.6689309721680955,1.362614807082281,1.014137362975571,-0.6235043445308305,0.740637537343304,-0.8063300259807805,-0.7316474275876524,-1.0248740043833422,1,-0.7958900732963592,-1.4729414380099521,0.24240316400940237,False,False,False,False,True,False,False,False,False,True,False,True
BRW-01371,1.6184764828888007,-0.2766929689449025,0.7230208420259605,0.764605094259262,-1.7035148702954486,1.4827027515017952,-0.9852020840124316,0.5507291226241195,0.31215320848123596,0.3184399769479142,0.884416032879001,-0.5307433815976564,-0.13384331743393646,0.10707390013610053,1,0.017393463607708163,0.6279716039995564,-0.0489239355383595,False,False,False,False,False,False,False,False,True,False,False,True
BRW-01372,-0.47584545860274113,0.5871520919676607,-0.8321998425001531,0.2118042032878955,1.3134423326687577,0.8593517250569137,1.1935544642485505,0.5507291226241195,0.05688624321056842,-0.9374857850237454,-0.8409259135493634,-0.43837971258937214,-0.3884721947683272,0.4137093053378074,0,-0.052691975636005875,-0.4043095551449768,0.6227468773078694,False,True,False,False,False,False,False,False,True,False,True,False
BRW-01373,-1.018817813804252,0.2812629263922285,0.3279446197471494,0.7228163949038332,0.28459878616524087,-1.010701354277731,0.7894302657807877,-0.5317851233200958,0.4397866911165694,-1.565448666009575,1.5457971123432073,0.8708018170973739,0.12168632783505923,1.0472187654022718,1,0.394116937672712,0.07223458764128436,-0.6295550297759119,False,False,False,False,True,False,False,False,False,True,True,False
BRW-01374,-0.8636828551752489,1.843149876761233,0.6352261259640025,-0.28945247954785863,-1.6044254303658065,-0.3873503278328495,-0.5459366508952981,-1.0730422462922033,1.2694043282462382,-1.565448666009575,-0.23705623229943584,-0.3987968609068221,-0.015611381131436498,-0.9380771330160219,0,-0.8111538446393581,2.0444404375202883,-1.7624937502394291,False,False,False,False,True,False,False,False,False,False,False,True
BRW-01375,-0.5534129379172427,-1.5424894037003738,-1.164565553306137,-1.5035411501091374,-0.9255573525499611,0.2360006986120321,-0.8094959107655783,-1.0730422462922033,0.63123691506957,-0.6235043445308305,1.1144616257361162,-0.8592693426009993,-0.703388906082214,-1.1333052849541463,0,-0.7463626922551767,0.537707991307448,-1.4772359652655793,True,False,False,False,False,False,False,False,False,False,False,True
BRW-01376,0.06712689659876972,-0.1251014978993051,-1.4655760083757075,-0.6448800921774153,0.3056816457247395,1.4827027515017952,0.15688804209211543,-1.614299369264311,0.5674201737519031,-1.565448666009575,1.1432173248432556,-0.7095432878103797,-0.38714489948106007,-0.8695617949251111,0,-0.6727238565103807,2.084910975620881,-1.7220316530800177,False,True,False,False,False,True,False,False,True,False,False,True
BRW-01377,-0.320710499973738,-0.916497358579845,-1.5094733664066864,-0.6447124732043759,-1.636049719705054,0.2360006986120321,-0.9500608493630609,1.633243368568335,-1.3470820657781017,0.0044585364549993185,-1.6748411876564062,-0.6517468238208495,-0.43377373718733997,-0.4593058046291046,0,-0.19930624374812203,-1.0949419002099263,0.5539613121368698,True,False,False,False,True,False,False,False,True,False,False,True
BRW-01378,-1.173952772433255,0.6063674868412281,1.3689391101960802,-1.7023352088592443,0.9529254342013374,1.4827027515017952,-0.45808356427187147,0.28010056113806575,-0.7089146526014333,-0.6235043445308305,1.5457971123432073,-0.915547637390048,-0.7213037778217385,-1.2586348784697108,1,-0.9318165025455464,-0.08540184452853024,-0.3645282933817671,False,False,False,True,False,False,True,False,False,False,False,True
BRW-01379,0.6100992518002806,-1.6299711652856856,-0.9513498142985247,-1.6992216106929634,1.4399394900257478,0.2360006986120321,-0.9324902320383756,-1.0730422462922033,-0.006930498107098109,-0.30952290403791555,-1.387284196585012,-0.9052849461377551,-0.7352873686396079,-1.2081085829340916,0,-0.8355730720896435,-0.15060133743556461,-1.4023810855206682,False,False,False,False,True,False,False,False,True,False,False,True
BRW-01380,-0.16557554134473493,0.3468250831788761,-1.3715102411664668,-0.5903797589334214,1.583302935030336,-1.010701354277731,-0.07152998312879398,1.362614807082281,0.6950536563872369,0.0044585364549993185,0.884416032879001,-0.04091760373221461,0.115275404846233,-0.47733755319213944,1,-0.4905345001670484,-0.25875733482495406,0.8776580894121602,False,False,True,False,True,False,False,True,False,False,False,True
BRW-01381,-0.47584545860274113,-0.6361555601870807,1.1306391665993372,0.7797690099286744,0.7926957015491499,0.2360006986120321,-1.002772701337117,-0.8024136848061495,0.5036034324342362,-1.2514672255166601,0.884416032879001,-0.18830151389597247,-0.560415491614447,0.25253492397412636,1,0.2786232328531405,-0.09482684705863245,-1.697754394784371,False,True,False,True,False,False,False,False,False,True,False,True
BRW-01382,-0.010440582715731827,-0.7409747371546659,-0.25526313695014324,0.42216756452266374,1.2206777506069657,0.8593517250569137,0.016323103494632715,-1.343670807778257,-0.6450979112837666,-1.565448666009575,-0.09327773676373881,-0.39051900054086314,-0.070614613504221,0.6715262009943928,0,0.683481269691581,1.2827108911633616,-1.6208764101814894,False,True,False,False,False,False,False,False,False,True,False,True
BRW-01383,1.0755041276872899,-1.4581400689506117,0.7292918931732433,-0.9071078215366531,0.3647136524913342,-1.010701354277731,0.1393174247674301,0.28010056113806575,-1.2194485831427682,1.2603842984266589,-0.4671018251565511,-0.2943469303661466,-0.6031260610979666,-0.7429585628764898,0,-0.28379444768929984,-1.5384126053483145,0.8533808311165136,False,False,False,False,False,False,False,False,False,True,False,True
BRW-01384,-0.5534129379172427,-0.47006444977392997,1.3563970079015149,0.34869613141077865,-0.16446612245207268,0.2360006986120321,-0.33508924299907406,-1.0730422462922033,-0.006930498107098109,-1.2514672255166601,-1.0709715064064786,-0.3514055718559157,-0.4129143808590144,-0.016785788938480702,1,-0.0014675230035034838,0.3525526782283425,-1.4954439089873144,False,False,False,False,False,False,True,False,False,False,False,True
BRW-01385,-1.3290877310622582,1.0900176804192032,0.42201038695639015,0.5027260602752122,0.7210139790468557,-1.010701354277731,-0.8270665280902636,1.362614807082281,-1.1556318418251013,0.0044585364549993185,-0.29456763051371465,0.7311136827825477,0.5061226600665693,0.7483965606129563,0,-0.007873520905241484,-1.3644059603727967,0.44269054494848825,False,False,False,False,True,False,True,False,False,False,False,True
BRW-01386,-1.173952772433255,-0.027194869459536673,-0.6252551546398235,0.0718363718917857,-0.980372787404657,0.8593517250569137,-0.9149196147136902,1.0919862455962273,-0.1345639807424319,1.2603842984266589,-1.387284196585012,-0.5553753869377392,-0.26061158421140945,-0.9248549895633361,1,-0.7167765491345983,0.03324010667335497,0.7926876853773969,False,False,False,False,False,False,False,True,False,False,False,True
BRW-01387,0.14469437591327128,0.6301006372387039,-1.4028654969028802,0.06763842904493483,-1.3788388330791745,-1.010701354277731,-0.6337897375187248,-1.343670807778257,-0.45364768733076616,0.9464028579337439,-1.0709715064064786,0.34763099079399495,0.5336922314583009,-0.11116506654868666,1,-0.33587572350870515,0.9974934774802092,-0.8298424107149976,False,False,False,True,False,False,False,False,False,True,False,True
BRW-01388,-0.3982779792882396,1.6740921225483985,1.7201179744439123,-0.4557709435479775,0.8896768555228423,0.2360006986120321,-0.37023047764844474,-1.614299369264311,-1.1556318418251013,0.632421417440829,-1.6173297894421272,-0.5438159836873633,-0.28129599203237193,-0.8120501594803953,0,-0.7552847475497917,1.1488970779040353,-1.0058525333584372,False,False,False,True,False,False,False,True,False,False,False,True
BRW-01389,0.14469437591327128,0.2637080466228288,1.2686022918395568,-1.3062890590870533,1.5727615052505868,-1.010701354277731,0.05146433814400339,1.633243368568335,0.8226871390225703,1.2603842984266589,0.5681033427004676,-0.5698910505483114,-0.6022238473079289,-1.204995678424996,1,-0.8990686552098243,-1.261884967924995,1.7132003957540047,True,False,False,False,True,False,False,False,True,False,False,True
BRW-01390,-0.8636828551752489,-0.5644231870089174,1.3375838544596668,-0.401443795438801,0.24875792491409415,1.4827027515017952,-1.0203433186618023,0.8213576841101734,1.077954104293238,1.5743657389195738,-0.3233233296208541,-0.6634117091800984,-0.6409445787247671,-1.0541220769928255,1,-0.7658276059746746,-0.6644052006279729,0.6955786521948094,False,False,False,False,False,False,False,False,False,True,False,False
BRW-01391,-0.6309804172317443,0.46858433319176374,-1.697604900825168,-0.5400570767059988,-0.08224297017002918,-1.322376867500172,0.2798823633649128,-1.343670807778257,-0.19838072206009877,-1.565448666009575,0.4243248471647705,0.7881612790253143,0.28844912466562556,-0.8827485923416009,1,-0.7268555286959579,0.49319622793009965,-1.469143545833697,False,True,False,False,False,False,False,True,False,False,False,True
BRW-01392,0.22226185522777284,-0.5498215273116017,-0.41831046677949385,0.3114442061932248,0.09906962204165606,0.2360006986120321,0.2798823633649128,-1.343670807778257,-0.6450979112837666,-0.30952290403791555,1.660819908771765,-0.3513359867998005,-0.7255755576978068,0.046238192603575895,0,0.07745692177113413,-0.5745130856763704,-0.8864893467381736,False,False,True,True,False,False,True,False,False,False,False,True
BRW-01393,1.3857740449452962,-0.5096778699226581,-0.3681420576012321,1.2238784029928418,-0.09700097186167805,0.8593517250569137,-0.40537171229781543,1.633243368568335,1.077954104293238,0.3184399769479142,-0.35207902872799346,-0.2716246482327811,0.12493010449844033,1.0898250046422953,1,0.8490640822214103,0.2706747039856395,1.0132061148961884,False,True,False,False,False,False,True,False,False,False,False,True
BRW-01394,1.6960439622033023,-1.5320323198996761,1.6323232583819542,-0.43634313658330554,-0.221389843262718,-0.3873503278328495,-0.5810778855446688,-0.8024136848061495,0.24833646716356908,0.632421417440829,-1.2435057010493151,-0.4182779153073293,-0.4415415954998047,0.14721736568703428,1,0.8825092951379637,0.31887481391631156,-0.5810005131846182,False,False,False,True,False,False,True,False,False,False,False,True
BRW-01395,0.22226185522777284,0.9307015253259655,0.41573933580910744,0.7180115995076809,1.53481235804349,-1.010701354277731,0.912424587053585,1.0919862455962273,-0.7727313939191002,0.3184399769479142,-0.8121702144422239,0.9234644502801823,-0.5453706429089371,0.8117939925631502,1,0.0604795787590913,-2.0274448773876665,1.407711562200449,False,True,False,False,True,False,False,True,False,False,True,False
BRW-01396,0.6876667311147822,-0.3904550332398627,0.7857313534987876,1.070487666782218,-0.0906761139938287,1.4827027515017952,0.5785828578845635,-1.614299369264311,0.7588703977049038,-1.565448666009575,-0.09327773676373881,-0.39581077837971956,-0.0018591271828076535,0.8136042729722315,1,0.5684900643771387,2.1658520518220654,-1.4792590701235497,False,True,False,True,False,False,False,True,False,False,True,False
BRW-01397,-1.018817813804252,0.1814971116798073,1.1682654734830333,-1.0012422563237413,-1.4779282730088168,-1.010701354277731,3.143892987288623,-1.614299369264311,-0.7089146526014333,-0.6235043445308305,-0.8696816126565028,-0.38762127998977997,0.09180700238950493,-1.154051772651956,1,-0.8676224604804976,1.5453038009463156,0.4345981255166063,False,True,False,False,False,False,False,True,False,False,True,False
BRW-01398,-0.5534129379172427,-1.0448208113893198,-0.4057683644849284,1.380584246517663,0.902326571258541,0.2360006986120321,-0.5459366508952981,-0.2611565618340419,2.801006119870242,-0.6235043445308305,1.660819908771765,-0.00761618401993724,0.20076305316317894,0.21995487412220915,0,0.5010535109063339,1.7325245607892532,-0.7792647892657336,False,False,True,True,False,False,False,False,False,False,False,True
BRW-01399,-1.2515202517477566,0.4370674343452061,-1.5659128267322309,-1.489093226034524,-0.39848586356250365,1.4827027515017952,1.439543106794145,-0.5317851233200958,-0.07074723942476499,0.9464028579337439,-0.7834145153350845,-0.8794086937228505,-0.7107338516805987,-0.9987712746760703,0,-0.7884636819725563,-0.017890413122618253,0.9100277671396898,True,False,False,False,False,False,False,False,False,True,True,False
BRW-01400,-0.47584545860274113,-0.7689424024236826,-0.14865526744633703,1.380823027812169,0.7125808352230566,0.2360006986120321,-0.9324902320383756,-1.614299369264311,0.7588703977049038,0.0044585364549993185,0.9419274310932798,-0.018961309478466512,-0.14635791913212892,0.11887865845094284,1,0.23842594353682675,1.1469632901709916,-1.6208764101814894,False,True,False,False,False,True,False,False,False,False,False,True
BRW-01401,-0.010440582715731827,-0.14450482495927752,-1.7101470031197334,-1.1673683706826674,0.25508278278194313,-1.322376867500172,-0.47565418159655676,-0.2611565618340419,2.1628387066935737,0.0044585364549993185,1.373262917700371,-0.06472452912121715,-0.39193935609606856,-0.770999145832995,0,-0.6058822210836174,0.5147228748292,-0.44747559255856034,False,False,False,False,True,False,False,False,False,False,False,True
BRW-01402,0.22226185522777284,0.8819418483767167,-1.716418054267016,-0.5682451063587344,0.7210139790468557,0.8593517250569137,-0.37023047764844474,0.28010056113806575,-0.1345639807424319,-0.30952290403791555,0.9994388293075587,-0.6458591549062128,-0.4179452348372779,-0.26674414312338984,0,-0.4510199924529942,0.31102305685933485,-0.16828712215862218,False,True,False,False,False,True,False,False,True,False,False,True
BRW-01403,-0.16557554134473493,0.7942849071462201,-1.716418054267016,0.35723250984606947,-1.5453934235992113,1.4827027515017952,-0.4229423296225008,1.633243368568335,-1.4747155484134353,-0.30952290403791555,0.36681344895049167,-0.5890468224245975,-0.5483715158596156,-0.2477318827953399,1,-0.43013431675184943,-1.961025099317708,0.7117634910585741,False,False,False,True,False,False,False,False,True,False,False,True
BRW-01404,-0.08800806203023338,-0.02401478839100579,-0.7883024844691741,1.3945085286386703,-1.6423745775729033,1.4827027515017952,-0.0012475138300526232,-0.5317851233200958,-1.0279983591897677,0.9464028579337439,-0.8696816126565028,-0.4277006155250885,-0.7167833108112366,1.2422304796585995,1,0.6542610914667596,-1.2087648981684394,0.0805547753717576,False,False,True,False,False,True,True,False,False,False,False,True
BRW-01405,-1.2515202517477566,-1.7819539379908342,-1.7038759519724507,-0.8495081930484157,-0.44275986863745026,-1.010701354277731,-0.8270665280902636,-1.0730422462922033,0.31215320848123596,-1.2514672255166601,1.0857059266289768,-0.2665747613032776,-0.6941657942766835,-1.0422150968509385,0,-0.5679214939143681,-0.2717089202034596,-1.7786785891031935,False,False,False,False,True,False,False,False,False,False,False,True
BRW-01406,-0.7085478965462458,3.0112652017006227,1.3877522636379285,0.9038856808201359,0.6514405425005116,-1.010701354277731,1.070560142975753,-1.0730422462922033,0.1207029845282353,1.2603842984266589,0.5105919444861887,1.0179510157623302,1.144668807532112,1.3415803731147309,1,-0.12099537265085211,1.0279798399744595,0.4791064323919589,False,False,False,False,True,False,False,False,True,False,True,False
BRW-01407,-0.6309804172317443,1.7558594032942274,1.7201179744439123,0.7204301320291392,-0.9824810733606069,-0.3873503278328495,-0.19452430440159135,1.633243368568335,-1.1556318418251013,-0.30952290403791555,-0.9847044090850604,-0.013042713872223215,-0.32148860427975245,-0.8998786989581763,1,-0.7934708292934131,-1.9855347842130828,0.8432653068266608,False,False,True,True,False,False,False,False,False,False,False,True
BRW-01408,-1.2515202517477566,0.7257386557140081,1.2058917803667297,-1.1809161970773407,-0.25301413260196554,1.4827027515017952,1.4219724894694599,1.0919862455962273,0.5674201737519031,-1.565448666009575,-0.0645220376565994,-0.8215023295256462,-0.7122773023550624,-1.1855585387518242,0,-0.8953688346685665,-1.2157096706710844,0.8270804679628961,False,True,False,False,False,True,False,False,False,True,True,False
BRW-01409,-1.0963852931187537,-0.7601458337271517,-1.2899865762517915,-0.07698398183706266,1.6507680856207307,-1.010701354277731,-1.0203433186618023,1.362614807082281,0.5674201737519031,-0.30952290403791555,-0.9847044090850604,0.34044660988127495,0.3652811594343964,0.6744695535663631,1,0.6997843227006331,-0.4523026669291726,0.18575622798622654,False,False,False,True,False,False,False,False,False,False,False,False
