log_id,borrower_id,channel,message,timestamp,status
c69ec5bc-466e-4ea3-b3c4-98b8fce5f9e8,BRW-02518,Email,"Subject: Payment Follow-Up – Account BRW-02518

Dear BRW-02518,

We noticed your account has an outstanding balance of ₹18,037.90.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.986609,sent
ad53fa86-8635-4124-b983-a336d0e63f7b,BRW-04675,Email,"Subject: Payment Follow-Up – Account BRW-04675

Dear BRW-04675,

We noticed your account has an outstanding balance of ₹6,957.60.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.986641,sent
09e99a0c-2e75-4d89-9ba3-3461a402ff82,BRW-03460,Email,"Subject: Payment Follow-Up – Account BRW-03460

Dear BRW-03460,

We noticed your account has an outstanding balance of ₹105,170.87.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.986673,sent
06065273-0ac1-4442-903f-ec9d604c1e14,BRW-00344,Email,"Subject: Payment Follow-Up – Account BRW-00344

Dear BRW-00344,

We noticed your account has an outstanding balance of ₹40,132.45.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.986704,sent
adf754b0-929f-4984-928a-33afc57b2f8d,BRW-03070,Email,"Subject: Payment Follow-Up – Account BRW-03070

Dear BRW-03070,

We noticed your account has an outstanding balance of ₹198,297.23.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.986755,sent
8a45caa2-254e-4633-bf07-4095e6278dc2,BRW-04196,Email,"Subject: Payment Follow-Up – Account BRW-04196

Dear BRW-04196,

We noticed your account has an outstanding balance of ₹37,557.72.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.986793,sent
509741d8-448f-4be5-8052-c154c95a7657,BRW-02558,Email,"Subject: Payment Follow-Up – Account BRW-02558

Dear BRW-02558,

We noticed your account has an outstanding balance of ₹164,036.55.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.986824,sent
988b8efc-1d5d-433a-af75-b2bf1b8598c3,BRW-02779,Email,"Subject: Payment Follow-Up – Account BRW-02779

Dear BRW-02779,

We noticed your account has an outstanding balance of ₹196,246.56.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.986855,sent
0d038b08-ac93-47fa-8041-9b9f6e45a6d4,BRW-04503,Email,"Subject: Payment Follow-Up – Account BRW-04503

Dear BRW-04503,

We noticed your account has an outstanding balance of ₹80,984.82.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.986886,sent
22f771bf-8437-4046-a706-3fa156dc2948,BRW-00280,Email,"Subject: Payment Follow-Up – Account BRW-00280

Dear BRW-00280,

We noticed your account has an outstanding balance of ₹272,257.82.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.986916,sent
fbb8e9e4-88a7-47a3-987c-618181436474,BRW-04341,Email,"Subject: Payment Follow-Up – Account BRW-04341

Dear BRW-04341,

We noticed your account has an outstanding balance of ₹118,640.72.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.986946,sent
d6519d4d-146a-4c64-9647-2ce18cb3c816,BRW-03609,Email,"Subject: Payment Follow-Up – Account BRW-03609

Dear BRW-03609,

We noticed your account has an outstanding balance of ₹110,232.63.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.986976,sent
aa1e3a73-7e16-4ca5-862f-4a80dbc029d9,BRW-03021,Email,"Subject: Payment Follow-Up – Account BRW-03021

Dear BRW-03021,

We noticed your account has an outstanding balance of ₹82,440.47.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.987006,sent
ba621073-348c-4e40-9588-afe80318403b,BRW-04849,Email,"Subject: Payment Follow-Up – Account BRW-04849

Dear BRW-04849,

We noticed your account has an outstanding balance of ₹148,658.70.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.987037,sent
29826274-e5f9-49ae-878f-9ec443aeeea0,BRW-02890,Email,"Subject: Payment Follow-Up – Account BRW-02890

Dear BRW-02890,

We noticed your account has an outstanding balance of ₹57,604.11.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.987067,sent
ba15c561-bcfd-4ef1-a667-182c25ba0b65,BRW-00266,Email,"Subject: Payment Follow-Up – Account BRW-00266

Dear BRW-00266,

We noticed your account has an outstanding balance of ₹217,381.32.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.987097,sent
5f294538-1dbd-4d3d-a326-b5ef02a9fae3,BRW-03733,Email,"Subject: Payment Follow-Up – Account BRW-03733

Dear BRW-03733,

We noticed your account has an outstanding balance of ₹196,890.67.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.987126,sent
cd08475d-be3d-4ad1-8107-e915a34fc996,BRW-03004,Email,"Subject: Payment Follow-Up – Account BRW-03004

Dear BRW-03004,

We noticed your account has an outstanding balance of ₹99,344.67.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.987158,sent
c79d150f-2379-433b-b343-899eed77223c,BRW-01438,Email,"Subject: Payment Follow-Up – Account BRW-01438

Dear BRW-01438,

We noticed your account has an outstanding balance of ₹48,278.53.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.987189,sent
627927af-947e-4f3e-a35d-f64936a020e4,BRW-02369,Email,"Subject: Payment Follow-Up – Account BRW-02369

Dear BRW-02369,

We noticed your account has an outstanding balance of ₹22,843.23.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.987220,sent
83bfa391-2350-4546-80ef-322b0eb43120,BRW-04461,Email,"Subject: Payment Follow-Up – Account BRW-04461

Dear BRW-04461,

We noticed your account has an outstanding balance of ₹253,349.01.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.987252,sent
ccbb2951-9770-4722-a5db-0d308b87774a,BRW-01789,Email,"Subject: Payment Follow-Up – Account BRW-01789

Dear BRW-01789,

We noticed your account has an outstanding balance of ₹63,575.16.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.987282,sent
d9511153-97a7-472f-a252-6829904bd5b1,BRW-03231,Email,"Subject: Payment Follow-Up – Account BRW-03231

Dear BRW-03231,

We noticed your account has an outstanding balance of ₹122,694.47.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.987312,sent
3b3eeee6-23c9-43ab-b9fc-c1a81f2f88e9,BRW-01961,Email,"Subject: Payment Follow-Up – Account BRW-01961

Dear BRW-01961,

We noticed your account has an outstanding balance of ₹20,316.10.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.987342,sent
86b7673a-162f-4491-8056-3a815c19f995,BRW-02434,Email,"Subject: Payment Follow-Up – Account BRW-02434

Dear BRW-02434,

We noticed your account has an outstanding balance of ₹17,231.22.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.987372,sent
0dee2b78-7f5d-45c3-87e6-2e3eb5cbc513,BRW-03877,Email,"Subject: Payment Follow-Up – Account BRW-03877

Dear BRW-03877,

We noticed your account has an outstanding balance of ₹99,503.62.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.987402,sent
1b56b950-1324-4088-8d88-2c181f1bbfdf,BRW-03929,Email,"Subject: Payment Follow-Up – Account BRW-03929

Dear BRW-03929,

We noticed your account has an outstanding balance of ₹47,589.19.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.987432,sent
037548da-36f6-4d47-9d69-83c3906d943a,BRW-03646,Email,"Subject: Payment Follow-Up – Account BRW-03646

Dear BRW-03646,

We noticed your account has an outstanding balance of ₹44,498.72.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.987461,sent
d17a740d-42ef-40d0-9386-34c0149e493f,BRW-01985,Email,"Subject: Payment Follow-Up – Account BRW-01985

Dear BRW-01985,

We noticed your account has an outstanding balance of ₹257,601.72.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.987492,sent
2ce2c5d2-f71e-4c96-9a7d-82cb4c50339f,BRW-00425,Email,"Subject: Payment Follow-Up – Account BRW-00425

Dear BRW-00425,

We noticed your account has an outstanding balance of ₹205,246.12.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.987520,sent
e2a53c72-aa03-4b60-9246-898b54c38a60,BRW-01564,Email,"Subject: Payment Follow-Up – Account BRW-01564

Dear BRW-01564,

We noticed your account has an outstanding balance of ₹278,632.74.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.987549,sent
a33f2779-fab4-46b1-8dc9-966c8ed0bc5d,BRW-00609,Email,"Subject: Payment Follow-Up – Account BRW-00609

Dear BRW-00609,

We noticed your account has an outstanding balance of ₹383,894.00.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.987581,sent
43411b22-dcb5-47a0-9535-2b62ad743742,BRW-00209,Email,"Subject: Payment Follow-Up – Account BRW-00209

Dear BRW-00209,

We noticed your account has an outstanding balance of ₹155,114.01.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.987611,sent
66661bbe-6836-491e-a37b-8bc73d775710,BRW-03160,Email,"Subject: Payment Follow-Up – Account BRW-03160

Dear BRW-03160,

We noticed your account has an outstanding balance of ₹198,374.17.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.987644,sent
123ba6a8-08d1-4f89-9f08-617a01c23857,BRW-01191,Email,"Subject: Payment Follow-Up – Account BRW-01191

Dear BRW-01191,

We noticed your account has an outstanding balance of ₹11,535.42.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.987674,sent
2b2edf4c-e268-49d4-aebe-ce9ee3702f7a,BRW-03317,Email,"Subject: Payment Follow-Up – Account BRW-03317

Dear BRW-03317,

We noticed your account has an outstanding balance of ₹47,707.89.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.987704,sent
16ed82b7-ce7b-4572-937c-1cf6e18aad7f,BRW-04694,Email,"Subject: Payment Follow-Up – Account BRW-04694

Dear BRW-04694,

We noticed your account has an outstanding balance of ₹18,508.47.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.987734,sent
91b4cfef-ad9f-4633-94a6-94337bfb8250,BRW-02000,Email,"Subject: Payment Follow-Up – Account BRW-02000

Dear BRW-02000,

We noticed your account has an outstanding balance of ₹81,874.04.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.987766,sent
04701869-71a6-465e-a627-e9db601b621c,BRW-04551,Email,"Subject: Payment Follow-Up – Account BRW-04551

Dear BRW-04551,

We noticed your account has an outstanding balance of ₹120,080.04.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.987795,sent
c3117d13-16ec-4624-8c08-f80d41a5931a,BRW-04714,Email,"Subject: Payment Follow-Up – Account BRW-04714

Dear BRW-04714,

We noticed your account has an outstanding balance of ₹213,516.16.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.987824,sent
86037cb0-06bc-4015-901c-9ed03d051bce,BRW-02671,Email,"Subject: Payment Follow-Up – Account BRW-02671

Dear BRW-02671,

We noticed your account has an outstanding balance of ₹61,246.02.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.987853,sent
4750ffc2-cd39-4138-88e5-be04d9979fb8,BRW-04740,Email,"Subject: Payment Follow-Up – Account BRW-04740

Dear BRW-04740,

We noticed your account has an outstanding balance of ₹313,990.23.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.987882,sent
ede25a7d-bdaf-48ea-b58b-3d520fc2f830,BRW-02500,Email,"Subject: Payment Follow-Up – Account BRW-02500

Dear BRW-02500,

We noticed your account has an outstanding balance of ₹334,766.64.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.987911,sent
83b87b2b-cb96-45d5-9410-423b25e8fed0,BRW-01814,Email,"Subject: Payment Follow-Up – Account BRW-01814

Dear BRW-01814,

We noticed your account has an outstanding balance of ₹16,077.95.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.987940,sent
7a454b69-c338-4c80-98ae-86d1dceb91b7,BRW-03757,Email,"Subject: Payment Follow-Up – Account BRW-03757

Dear BRW-03757,

We noticed your account has an outstanding balance of ₹37,935.43.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.987969,sent
dc833403-c58a-4ad2-900f-dbedb8391c75,BRW-01350,Email,"Subject: Payment Follow-Up – Account BRW-01350

Dear BRW-01350,

We noticed your account has an outstanding balance of ₹177,707.21.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.987999,sent
ad8605d7-7074-48fd-af50-f45a98eda7d3,BRW-03721,Email,"Subject: Payment Follow-Up – Account BRW-03721

Dear BRW-03721,

We noticed your account has an outstanding balance of ₹310,053.80.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.988028,sent
2867f621-a4a6-45a1-9006-91bb17d1caa7,BRW-00768,Email,"Subject: Payment Follow-Up – Account BRW-00768

Dear BRW-00768,

We noticed your account has an outstanding balance of ₹62,581.12.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.988058,sent
7814e5da-dbb1-4093-a5eb-0b9d1c66d822,BRW-00512,Email,"Subject: Payment Follow-Up – Account BRW-00512

Dear BRW-00512,

We noticed your account has an outstanding balance of ₹85,005.84.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.988087,sent
ce28c572-debf-4075-ae51-f26add7629b6,BRW-01401,Email,"Subject: Payment Follow-Up – Account BRW-01401

Dear BRW-01401,

We noticed your account has an outstanding balance of ₹57,255.89.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.988116,sent
1406cf65-f27e-4b9a-82be-d7b67f117eec,BRW-00322,Email,"Subject: Payment Follow-Up – Account BRW-00322

Dear BRW-00322,

We noticed your account has an outstanding balance of ₹60,322.11.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.988146,sent
88d9bc9d-c200-4fee-8002-6f2872b4a13b,BRW-01765,Email,"Subject: Payment Follow-Up – Account BRW-01765

Dear BRW-01765,

We noticed your account has an outstanding balance of ₹58,660.16.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.988175,sent
e076f144-9d9d-4892-b8c6-5a59a10a61ac,BRW-04039,Email,"Subject: Payment Follow-Up – Account BRW-04039

Dear BRW-04039,

We noticed your account has an outstanding balance of ₹42,619.04.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.988205,sent
0a634efc-e224-4741-bb3f-26309d172082,BRW-01713,Email,"Subject: Payment Follow-Up – Account BRW-01713

Dear BRW-01713,

We noticed your account has an outstanding balance of ₹242,797.05.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.988235,sent
bf778b6d-bdc2-473c-b1cb-6c6c6bb31f52,BRW-00660,Email,"Subject: Payment Follow-Up – Account BRW-00660

Dear BRW-00660,

We noticed your account has an outstanding balance of ₹241,889.18.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.988264,sent
365425a8-b279-47b0-8d5f-6a685efb07b9,BRW-02565,Email,"Subject: Payment Follow-Up – Account BRW-02565

Dear BRW-02565,

We noticed your account has an outstanding balance of ₹245,045.50.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.988293,sent
8c60fcf6-67c6-4dd0-91c0-58e203efeb09,BRW-00197,Email,"Subject: Payment Follow-Up – Account BRW-00197

Dear BRW-00197,

We noticed your account has an outstanding balance of ₹139,528.75.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.988324,sent
4fc76549-82ad-4753-9917-93d2c52bdb12,BRW-02017,Email,"Subject: Payment Follow-Up – Account BRW-02017

Dear BRW-02017,

We noticed your account has an outstanding balance of ₹305,179.60.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.988356,sent
f58c8cfa-019a-4a61-af79-fdbed0c7e89b,BRW-04261,Email,"Subject: Payment Follow-Up – Account BRW-04261

Dear BRW-04261,

We noticed your account has an outstanding balance of ₹134,778.00.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.988386,sent
385f45f4-b201-43bd-b5af-0188a886fe01,BRW-00133,Email,"Subject: Payment Follow-Up – Account BRW-00133

Dear BRW-00133,

We noticed your account has an outstanding balance of ₹34,748.32.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.988418,sent
8c7b2d6f-e39f-4e35-b171-e26e05141c2a,BRW-03660,Email,"Subject: Payment Follow-Up – Account BRW-03660

Dear BRW-03660,

We noticed your account has an outstanding balance of ₹45,889.61.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.988448,sent
c6844dcc-afd0-4905-9ba1-6b88dc186693,BRW-03032,Email,"Subject: Payment Follow-Up – Account BRW-03032

Dear BRW-03032,

We noticed your account has an outstanding balance of ₹9,671.03.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.988478,sent
40d26919-3f6a-47ad-9f1e-b4e47012919c,BRW-00876,Email,"Subject: Payment Follow-Up – Account BRW-00876

Dear BRW-00876,

We noticed your account has an outstanding balance of ₹196,132.94.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.988508,sent
ffcc53cc-13a2-4ff8-ba12-90abc037ef4f,BRW-03615,Email,"Subject: Payment Follow-Up – Account BRW-03615

Dear BRW-03615,

We noticed your account has an outstanding balance of ₹32,530.05.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.988537,sent
cc08c112-af6e-4407-8909-6d18b210448a,BRW-01106,Email,"Subject: Payment Follow-Up – Account BRW-01106

Dear BRW-01106,

We noticed your account has an outstanding balance of ₹139,843.19.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.988568,sent
9be3b605-f2aa-41a4-a236-499e9f91df48,BRW-01902,Email,"Subject: Payment Follow-Up – Account BRW-01902

Dear BRW-01902,

We noticed your account has an outstanding balance of ₹41,514.84.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.988598,sent
3536cc5a-d75a-460a-87c2-57b3756a7d54,BRW-01128,Email,"Subject: Payment Follow-Up – Account BRW-01128

Dear BRW-01128,

We noticed your account has an outstanding balance of ₹7,885.84.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.988628,sent
afa64fe8-3aa2-44ba-9643-737df26c77ed,BRW-02296,Email,"Subject: Payment Follow-Up – Account BRW-02296

Dear BRW-02296,

We noticed your account has an outstanding balance of ₹27,322.19.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.988659,sent
96fe2788-60c1-4077-9dc3-c1f780a57a4b,BRW-01450,Email,"Subject: Payment Follow-Up – Account BRW-01450

Dear BRW-01450,

We noticed your account has an outstanding balance of ₹263,684.27.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.988692,sent
a427b5a3-6832-459a-8890-c6b371bd64cc,BRW-00809,Email,"Subject: Payment Follow-Up – Account BRW-00809

Dear BRW-00809,

We noticed your account has an outstanding balance of ₹302,504.65.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.988723,sent
8a1d0223-181b-4f29-81da-10613b8e6136,BRW-00955,Email,"Subject: Payment Follow-Up – Account BRW-00955

Dear BRW-00955,

We noticed your account has an outstanding balance of ₹30,442.94.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.988755,sent
45f1e0f7-d38f-4b33-afe4-5e7ceceaed99,BRW-01796,Email,"Subject: Payment Follow-Up – Account BRW-01796

Dear BRW-01796,

We noticed your account has an outstanding balance of ₹40,857.94.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.988786,sent
12291cf7-ec6d-4988-9577-0439512ad4bb,BRW-03278,Email,"Subject: Payment Follow-Up – Account BRW-03278

Dear BRW-03278,

We noticed your account has an outstanding balance of ₹71,506.68.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.988817,sent
f6b61cfe-e1a3-4192-9075-2d2132ed8e9b,BRW-00996,Email,"Subject: Payment Follow-Up – Account BRW-00996

Dear BRW-00996,

We noticed your account has an outstanding balance of ₹234,217.35.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.988846,sent
af06c21a-7743-4e6f-802c-0e70e28c5baa,BRW-00045,Email,"Subject: Payment Follow-Up – Account BRW-00045

Dear BRW-00045,

We noticed your account has an outstanding balance of ₹108,698.87.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.988877,sent
36081618-4593-44f1-992e-10a64c965173,BRW-00236,Email,"Subject: Payment Follow-Up – Account BRW-00236

Dear BRW-00236,

We noticed your account has an outstanding balance of ₹52,302.60.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.988908,sent
8ad67935-a08b-4f66-855d-0c7ae503717e,BRW-01849,Email,"Subject: Payment Follow-Up – Account BRW-01849

Dear BRW-01849,

We noticed your account has an outstanding balance of ₹117,033.97.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.988938,sent
7c329358-f17f-40f3-9864-e6863c2c4b63,BRW-02084,Email,"Subject: Payment Follow-Up – Account BRW-02084

Dear BRW-02084,

We noticed your account has an outstanding balance of ₹32,867.74.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.988971,sent
77ed4d90-b796-470a-a932-50d6b34bae6e,BRW-04372,Email,"Subject: Payment Follow-Up – Account BRW-04372

Dear BRW-04372,

We noticed your account has an outstanding balance of ₹175,149.29.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.989003,sent
32594ec5-f748-41c3-a1ce-e98af8a470e6,BRW-03769,Email,"Subject: Payment Follow-Up – Account BRW-03769

Dear BRW-03769,

We noticed your account has an outstanding balance of ₹110,938.36.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.989034,sent
b4f4ba52-0c36-41d9-8c03-77a22cf7595e,BRW-01093,Email,"Subject: Payment Follow-Up – Account BRW-01093

Dear BRW-01093,

We noticed your account has an outstanding balance of ₹67,376.44.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.989063,sent
c3d44682-5360-4fcd-a792-3b5e877ad56a,BRW-02897,Email,"Subject: Payment Follow-Up – Account BRW-02897

Dear BRW-02897,

We noticed your account has an outstanding balance of ₹290,037.87.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.989093,sent
5da0a40d-ee4f-463d-9cea-f3185a415760,BRW-04547,Email,"Subject: Payment Follow-Up – Account BRW-04547

Dear BRW-04547,

We noticed your account has an outstanding balance of ₹296,007.38.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.989126,sent
902735fe-c512-492e-a688-5c75b980dc0a,BRW-04256,Email,"Subject: Payment Follow-Up – Account BRW-04256

Dear BRW-04256,

We noticed your account has an outstanding balance of ₹352,098.04.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.989157,sent
d51eb4f2-eca1-4924-bd1b-e3020c8d3d93,BRW-03148,Email,"Subject: Payment Follow-Up – Account BRW-03148

Dear BRW-03148,

We noticed your account has an outstanding balance of ₹55,892.24.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.989188,sent
26acbd62-f228-49dd-8869-2c8422447631,BRW-03493,Email,"Subject: Payment Follow-Up – Account BRW-03493

Dear BRW-03493,

We noticed your account has an outstanding balance of ₹38,196.85.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.989217,sent
77c9707a-9649-4354-947f-f4828dc9a73f,BRW-03603,Email,"Subject: Payment Follow-Up – Account BRW-03603

Dear BRW-03603,

We noticed your account has an outstanding balance of ₹46,185.72.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.989246,sent
40c952df-62a0-4326-b48f-4cf4da145a5f,BRW-02319,Email,"Subject: Payment Follow-Up – Account BRW-02319

Dear BRW-02319,

We noticed your account has an outstanding balance of ₹243,755.57.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.989274,sent
67bcac25-87fb-4c2b-aa5c-41573df0a1dd,BRW-01875,Email,"Subject: Payment Follow-Up – Account BRW-01875

Dear BRW-01875,

We noticed your account has an outstanding balance of ₹214,319.96.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.989304,sent
6c0d7842-59cf-4dde-9187-78489a778650,BRW-01989,Email,"Subject: Payment Follow-Up – Account BRW-01989

Dear BRW-01989,

We noticed your account has an outstanding balance of ₹202,761.85.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.989334,sent
40dd6ab2-5abb-41c4-b98e-1fa5d4797016,BRW-04455,Email,"Subject: Payment Follow-Up – Account BRW-04455

Dear BRW-04455,

We noticed your account has an outstanding balance of ₹3,497.05.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.989363,sent
067a7653-8b16-4eda-bfda-8b78fab22003,BRW-02833,Email,"Subject: Payment Follow-Up – Account BRW-02833

Dear BRW-02833,

We noticed your account has an outstanding balance of ₹169,574.64.  Our team will reach out shortly to discuss a suitable repayment plan.

Regards,
Collections Team",2026-03-09T21:14:09.989395,sent
